order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
d03d10c9-c2da-4731-9f87-46de9c30f8f9,f38759cd-427d-402d-9d3a-b59234c2f540,Christina Kirk,26b63960-ef15-443f-8623-93601aa4541f,Milk,Grocery,UPI,1,410.73,2020-03-09 20:34:47,Canada,Montreal,Meesho,cd40a3bc-de53-4d12-b89c-26b02b2a9279,N,Incorrect OTP
8c8ef763-9408-42ad-b2b9-fc508311dea2,909450c4-20a1-4891-9708-7666ba3d6de7,Kelly Park,c6b4f335-551d-47b4-8a6c-a108bde42844,T-shirt,Clothing,Internet Banking,8,400.45,2021-05-19 15:50:11,France,Toulouse,Flipkart,2b5e6a35-a84e-40f0-958d-8e37dcda3a0e,N,Payment gateway timeout
99b29432-e84c-41e6-8739-4622d2b8f0e2,f1d4a857-a64f-4cc2-80c5-381180c6e2a4,Mark Lewis,62c19002-b0fd-437b-9a62-45b4ffe19f13,T-shirt,Clothing,Internet Banking,2,358.86,2020-01-18 14:16:18,UK,Leeds,Myntra,6898faca-e4a7-48d3-8290-6977a5461083,N,Payment gateway timeout
1d1fa15c-d7bf-42af-8c63-a46462a813d6,810898f0-7f88-4df8-8492-f128c5c74f26,Joshua Juarez,cd69b0b0-6183-4586-bba4-f7958c010cac,T-shirt,Clothing,card,8,156.92,2023-03-24 16:21:51,Canada,Ottawa,Flipkart,4fa1c764-f205-4a59-a2b6-5a72ff72ceb2,N,Card expired
5841981c-1df3-4f5d-88de-7a941897870b,eb79140b-2ea8-4f09-8f53-6d80694ac932,Patrick Moore,a7fd0e08-5976-432f-b0ce-d1bdc588ca8a,Textbook,Books,Wallet,4,116.59,2022-08-10 17:37:31,Brazil,Fortaleza,Myntra,924d1cae-2576-4be8-a742-efc4553929e0,N,Wallet account blocked
89420993-4c7e-4f74-80d5-0b522295f8ed,d17d0aad-586b-4ad4-8f42-8fcb32d4e13c,Audrey Stein,da430176-1546-470f-b0e3-dccb7bb64e15,Tablet,Electronics,card,5,389.15,2021-09-01 09:42:01,Japan,Sapporo,Flipkart,9f256754-3774-4224-b5f9-67f03a517dc6,Y,No Failure
1e4a4f0d-7f4b-4ba4-8379-337697ce4ab0,85ec2dcb-723f-475c-bd95-5b1be1846ef8,Charles Oconnor,abe6d994-e7db-48f4-b05a-091d42de7722,Bread,Grocery,card,6,177.48,2022-03-25 21:11:27,USA,Phoenix,Flipkart,eb085edf-7bd7-4a23-9506-8a094ccf1b3f,N,Invalid card details
7ca8e039-489b-409f-829f-8c2b3927d972,2245b142-4a17-403a-a4ad-25fb91e7c5c2,Brittany Kelley,43cfd4a6-5350-42bd-b3c9-01df868c2c14,Sneakers,Clothing,card,8,161.46,2023-01-01 21:00:48,Australia,Perth,Myntra,344226dc-4860-406b-9f8a-f5ea7a9d6824,Y,No Failure
67bf4c90-c7b8-4d20-985f-c46925e54250,8ed0f977-0980-4f1c-a030-584d054e431e,Peter Drake,9dd271b0-41a9-4131-9a26-548f62e4faa4,Fruits,Grocery,Wallet,4,254.37,2023-02-04 15:36:12,USA,Houston,Myntra,3be0d87c-43b7-4196-a51c-1f4c42c970cd,Y,No Failure
24f5e669-6980-419e-bb69-a8dfbb51603e,9d54451d-7cc8-4b6a-a977-ce4d56613e8b,Kelly Craig,6da1e157-73f3-41f2-af71-980a0fd92721,Jacket,Clothing,Wallet,6,265.55,2022-07-20 06:48:19,France,Nice,Amazon,c8e038d0-f8b9-4ba7-a485-a9b50b1a1317,N,Wallet account blocked
e4a88bb9-f7d6-4830-be3e-28fa5eccf3ab,b9ab7c9d-24b2-4fbd-a0f8-2ec272d76846,Kenneth Torres,ab587a4f-84ec-4616-bd0d-eb1168929958,Tennis Racket,Sports,card,8,207.92,2023-07-23 00:44:04,Canada,Vancouver,eBay,bb3c6f91-fa29-4097-bcd9-d56a0ab5342c,N,Insufficient funds
fc7f96b5-4b21-4999-a97e-16162bd38223,ebbcea5b-14ee-490d-8594-a36dc97c8ab8,Heidi Mcconnell,1f9454aa-2d16-497c-9af5-3d7c1c26286b,Headphones,Electronics,Internet Banking,2,450.8,2020-04-04 16:26:29,Japan,Nagoya,Myntra,9a802d32-d148-4d90-9e78-d6baa1db38c4,N,Incorrect login credentials
4f5753a2-4499-4d2b-8a45-ffa80794ef08,a0935873-7538-49b4-9184-cc66eec7325e,Anthony Young,85bc0f46-9e54-4acc-a49f-a2dfb26853dd,Fruits,Grocery,Wallet,7,149.01,2023-10-22 01:28:55,UK,Manchester,Meesho,b37d510d-0fbe-4790-9611-5751b6dac2f5,Y,No Failure
859c773f-f5b1-4fcb-a5f9-5693e0b43b22,c9767f6a-fac0-4cd1-8ca7-b24623831862,Elizabeth Kennedy,5c466059-be35-4295-993d-6677128ea73d,Tennis Racket,Sports,UPI,6,413.87,2021-07-14 09:39:27,Canada,Calgary,Amazon,983f5d89-f4e5-417f-836d-d3aa8c73b6b9,N,Network issues
38bb2494-feb2-46ab-b2cb-17349f3d7ae4,5f1525ab-4b42-440f-84a6-6d88798b75e3,Nathan Adams,46bcdbaf-8987-4a1b-af94-9f2af3de9642,Table,Furniture,Internet Banking,5,415.48,2021-06-10 08:07:08,South Africa,Port Elizabeth,Meesho,4f13417a-ecad-433e-8b29-81eb44a7260b,N,Exceeded transaction limit
e4582efe-e17b-4eef-b392-dece4cc19701,b3bc606e-950a-425d-9aa4-7f5a79a2f559,Jamie Campbell,cdab49f2-1526-4320-8bef-8a1eb3431e32,Cookbook,Books,Wallet,3,209.53,2021-11-21 00:19:52,UK,Liverpool,Meesho,ea513f99-4d48-427a-9da2-d90d213b8b6f,N,Insufficient balance in wallet
7a86576a-ed68-458d-b6c6-53cc3897303c,05dacfd4-8d0b-4f74-b574-11e92e34b337,Crystal Rowe,2e9f72fb-bbaa-4468-a0dd-0b6bc1a5ac50,Smartphone,Electronics,Internet Banking,2,310.99,2023-12-07 02:37:23,USA,Houston,Myntra,b97322ef-c151-43ce-9986-bc32704eeb86,Y,No Failure
c2bebad9-34a1-4159-aa2b-d4f7c8430a11,33a750c9-f0cf-452a-8e26-70f84a0577f2,Matthew Campbell,84d4e54d-18f1-46fb-9dd4-0131208aa148,Bed,Furniture,card,4,327.62,2023-01-14 21:11:39,UK,Leeds,Amazon,0bc9e7a5-bb2b-46f4-bda3-ee234a6a735e,N,Card expired
801784be-a429-47c9-a312-1f10df01f56e,c002c961-3482-4c93-b538-5e817c32056c,Linda Franklin,c8b1ff35-0e78-46b8-848e-64d6a559b834,Bread,Grocery,UPI,5,29.87,2023-07-01 17:26:16,India,Bangalore,Myntra,de2132c2-0901-44a6-9460-dcc7a30b00f3,Y,No Failure
e4b20dde-fe20-434b-8e59-dfc4fb5c745f,5adc15a2-8793-41db-8e5e-4b3fa4e53ae8,Mckenzie Wright,3f063af1-4dc4-4d90-ae2e-388c3d3374b5,Jeans,Clothing,Internet Banking,3,484.68,2023-03-25 12:19:52,Brazil,Brasilia,eBay,8cb0bee4-3e01-43f1-8f79-21bba29dc3bd,Y,No Failure
a4e0257d-741a-42a4-b99f-a72d68e54951,7db926e4-9191-4a5d-b60d-ac423bb01d47,Manuel Browning,710bf8f8-affe-4ca0-9818-73d11868f8e7,Cookbook,Books,Internet Banking,9,459.23,2021-12-12 16:25:07,Germany,Frankfurt,Meesho,9b5f3515-e670-4e0f-8536-dcd0bd5ef9f7,Y,No Failure
57907e86-5f94-46fe-80da-c327dd7827e9,b24dbe10-a36d-4cf0-bbf4-ddc065910c51,Brady Nunez,5b7a4f0e-95d6-40a2-a4dc-01e11b2a4bd1,Bread,Grocery,Wallet,4,128.64,2022-05-26 08:11:02,South Africa,Johannesburg,eBay,48ea0dfa-09c5-4911-a6ff-4a88108a1b05,N,Wallet account blocked
b177d371-0c91-409f-80e0-b4d66d243f03,1d0b2d5b-3756-466d-8bb1-cddd4ef47c30,Deanna Myers,7d2b4512-d8b6-4e13-a2ba-f19bae5380ab,Sofa,Furniture,card,4,488.18,2020-06-22 02:17:51,India,Hyderabad,Flipkart,2dae5bd4-9823-44e1-b91a-3779b82c6378,N,Fraud suspected
38fad99a-9762-485e-ada1-e9f53e3e4093,e09865bb-a917-44d9-9fcf-5c880f45ed7b,Jonathan Bennett,ad367505-0fe1-4979-8399-8113882eafa9,Eggs,Grocery,UPI,4,62.54,2023-12-19 22:31:56,India,Bangalore,Meesho,e0cbac00-839f-4826-99fb-7f22745bf9bf,Y,No Failure
dcbbc29c-1833-4261-9b5c-5347f360825d,f8afb9e4-9141-480c-a8a4-93af379aa7d2,Kenneth Spencer,5bee37ad-e20e-4e32-83bc-5f74a4210b38,Basketball,Sports,Wallet,7,308.78,2024-01-27 01:25:42,India,Delhi,Myntra,780044e2-1837-4448-9c78-7de72fce41e4,N,Wallet not authorized for transaction
69efb942-6e60-4d39-bd66-822f43967aee,1495f0bc-a5b2-44ac-852b-a72a49f66c21,Jeremy Romero,12942fd7-0b36-4465-892a-c75f4338a333,Eggs,Grocery,Wallet,8,246.81,2020-09-06 10:32:02,India,Hyderabad,Amazon,22e9399e-c86c-4d01-9715-dfa0efaf4d5a,Y,No Failure
eede3c91-2c55-4e33-a268-5e889cf36dfb,80a19078-6269-4374-8bb4-c07850f59ac7,Andrea Santos,5544ba68-766f-4ff7-bdc7-63949601fdb3,Dress,Clothing,card,6,235.27,2023-01-23 12:14:33,Canada,Toronto,Flipkart,c0ec91af-fbef-4c3b-8f5d-044f6c8f2a5b,N,Insufficient funds
dd3ed8e0-013d-4f72-ab5b-8e7270826768,1aa3b7f1-5996-4a15-aff7-0249f666922b,Jennifer Ramirez,fb5d7e3b-3ae9-468e-9704-ac1a702b0cc8,Jacket,Clothing,card,6,440.28,2023-11-21 17:54:03,Germany,Munich,Meesho,f1e3ab70-2d43-42da-a52a-62b140090688,Y,No Failure
51969403-9dcd-43a0-944b-a39c55d253de,4bfc1b3f-49a4-4e36-b411-673b8c9cd1ad,Lisa Lane,f82b8737-ff28-4c4e-9445-6f760d57774b,Textbook,Books,Wallet,7,32.67,2021-06-09 04:28:28,South Africa,Pretoria,Meesho,5242c418-5e57-4a75-96d8-5d450365e1fe,N,Wallet account blocked
1e3c9b39-b22c-46ae-b1ce-c3cd828eb5af,2e9c5510-7c26-423d-add6-6ed79b196795,Bradley Brown,a8e851f6-ea9a-4284-a69e-2b5b453caf74,Jeans,Clothing,Internet Banking,3,28.23,2023-11-27 10:30:44,UK,Birmingham,Amazon,c97a0ea9-d257-4efb-93dd-f4ade0b1dbdd,N,Incorrect login credentials
cfebb5b2-9e9c-4a75-a780-a384625bb329,3cc7171f-7165-4e6a-b9fa-2d036b232039,Micheal Downs,a96f4613-33f8-4641-a0c0-f43954748bc9,Basketball,Sports,UPI,6,39.59,2020-07-06 23:37:26,Canada,Ottawa,Flipkart,ee7c0fb4-6962-4cf6-b6c9-885bd94daed8,Y,No Failure
a8e855dd-71ac-4f36-984a-d96e9df48218,c010ede1-0361-4dc5-aecb-7b2966b65427,Andrea Black,69decfa1-a14f-4257-92bf-574971168109,Sneakers,Clothing,Wallet,8,326.07,2021-02-21 22:45:19,France,Toulouse,Flipkart,0f01d1a8-e81a-4304-bc33-686fd42981a3,N,Wallet not authorized for transaction
dffb436e-2868-4082-bfee-493d721722b2,b0d8a396-aa25-4c89-a1d5-0e1fdd47b2aa,Chelsea Hull,acd7b8fd-256c-420f-bb38-01f60cc2c091,Tablet,Electronics,UPI,7,245.29,2020-06-08 03:47:42,Australia,Adelaide,Myntra,4629531e-3e58-467f-866f-fcac4f8507f6,Y,No Failure
01d93e9b-f8a0-40a1-940a-1e86dd31400a,92eb64c2-25a3-407c-a42e-bf6538ed456c,Heather Leblanc,59c8b77c-47d9-4161-a1d0-24018e9a95f3,Headphones,Electronics,card,8,434.09,2021-10-24 23:10:24,Brazil,Salvador,Meesho,9e1656ae-fd79-43db-8b58-8cfbaec16f31,Y,No Failure
657229a5-36d7-4a95-a95f-b74049366837,12433f4a-a669-4cf9-9f50-41142ccbd535,Gregory Jackson,1f45c512-4766-46a0-882a-49150bc397e4,Fruits,Grocery,Wallet,8,185.35,2021-01-19 02:41:51,India,Delhi,Flipkart,680cff59-f29a-46a0-bd65-68738ebf6d7a,N,Wallet not authorized for transaction
4290c3d9-b901-445b-bec6-7d350a4cd8b6,ff6ab021-842f-4238-9a7f-9ab05b460620,John Higgins,205af0ff-ec14-4ae1-8d7c-f1e9c06bf9a3,Milk,Grocery,card,3,367.29,2022-02-24 20:00:00,Brazil,Fortaleza,Myntra,f7ae4d37-512b-4ccb-9811-d565d6776b12,Y,No Failure
87198e1d-b7df-4e87-a81a-5d6d29a99027,149f49ef-519f-4b78-bc0d-37c487ce31a4,Jason Moore,d58da0c0-5ceb-4d03-ab93-25c21fb7b6e6,Golf Club,Sports,Internet Banking,9,339.55,2024-09-11 04:18:38,UK,Birmingham,Amazon,cb42a983-1a62-49ed-816a-a4f18b02668d,N,Incorrect OTP
0c5376a1-188a-42d2-8e0b-27a6faa3c322,7fbe9c73-b1ab-45fb-86d9-077453386452,Adam Lester,ab590d8e-4c99-4e66-9678-8a4003565eee,Sneakers,Clothing,Wallet,4,431.17,2024-03-15 21:16:19,Germany,Stuttgart,eBay,ceddca95-09ce-4402-b853-4566eab20d1c,Y,No Failure
6e20dada-728d-4024-aee3-00b82d2ab765,b4fa8e90-18e3-4eac-83d2-076201532e2c,Daniel Harris,e553ddfb-912f-4c39-b892-c0a47f691c3b,Golf Club,Sports,UPI,2,310.57,2022-12-10 17:55:44,France,Toulouse,eBay,79bd2e78-01c6-47ab-a178-63504d708d18,Y,No Failure
a97489ba-6dfc-450e-93c1-350780a79846,a28d76a5-99eb-4c89-a5f4-19514e005cc1,Christopher Jackson,a0fc8863-4370-411c-9b60-3fd40b2aeb93,Camera,Electronics,Internet Banking,5,341.63,2023-09-21 09:12:01,Japan,Sapporo,Meesho,f49ed663-fc6c-48a7-8558-384fa93a618e,N,Payment gateway timeout
2c87dc9a-5243-4480-a6e3-ba52f47d9bcb,023d4762-3855-4d16-9dee-c96c1c12f05e,Joshua Beltran,72d76de2-392f-4217-823f-fc5aa3b7821e,Bread,Grocery,Internet Banking,2,329.16,2024-04-29 19:07:58,UK,Leeds,Meesho,12a7566a-bce7-4a77-bbab-1ef35efbfbf2,Y,No Failure
4de5ecca-1e08-48f6-ad65-7a74c4f4dc4a,e1d3f94f-2c3f-4196-9d71-2eb403d0e897,Robert Thomas,0eb73354-b504-4bb5-800e-6159f9969f50,Bookshelf,Furniture,card,9,414.98,2020-02-12 06:03:15,Australia,Sydney,Myntra,32cdd99e-4968-43f1-8c12-362c65f2c402,N,Invalid card details
3f834cef-79c9-482d-bdb2-7bce7da6ae4c,0f508ecb-9bba-4154-bd74-5b23806bec89,Linda Newton,ea43a4a3-e0f1-4f38-ba55-58584489d155,Eggs,Grocery,Wallet,2,225.9,2021-03-12 12:52:53,Japan,Sapporo,Amazon,0bd55f8d-9dca-4171-8ced-1cfc6263bd47,N,Wallet not authorized for transaction
e4b38286-45cf-4b0d-9754-129f87f9709a,b5dfd8ce-6121-47b4-bfff-136917e85efb,Veronica Bender,2592eab1-8551-4bf5-a90e-c34a7f9ebe6f,Eggs,Grocery,Wallet,6,232.05,2023-10-06 12:26:00,France,Marseille,eBay,c4add290-0e34-499f-ab20-f2b4ac56c01d,N,Wallet not authorized for transaction
5e646e26-ed18-4bf9-a3ad-f19f3d2440a7,9d806ade-6138-4b84-a073-a5547e6fc2b1,Michael Smith,bf29a6cd-70fb-4b26-a3a0-75dec4ec0717,Tablet,Electronics,card,5,446.94,2023-02-02 13:48:16,Australia,Brisbane,eBay,4a2dabdd-8f50-4642-9bec-294f242b25ce,Y,No Failure
722ebf88-a3be-433a-b812-165eea150d1c,206070ce-6a49-44ea-8579-a59fe4e2e81e,Angela Rice,94d58e75-5d2a-4d57-9682-91c06239a9e4,T-shirt,Clothing,UPI,9,226.39,2022-03-30 02:49:18,Australia,Brisbane,Meesho,44a74caa-e3b4-489e-bbb6-9500aada9ec2,Y,No Failure
1dbbefeb-176f-48a5-bf05-2b1f7ba54c1e,c74301f8-caa1-4693-94a6-4a7c39828e9b,Philip Gonzalez,38e33e04-31c0-447b-9ab9-84edb34b23b9,Smartphone,Electronics,Wallet,6,294.36,2021-09-22 02:23:24,South Africa,Pretoria,Meesho,3d3863f2-c9fb-4805-b525-7dafd95b138d,N,Insufficient balance in wallet
39739b16-6efd-474b-b271-371dcfa44af1,6b3096e6-c63c-491a-950d-80ce076aa167,Joe Klein,e3ef4e7a-e1a9-4ffa-bf1e-c17b49a6c380,Camera,Electronics,Internet Banking,4,198.22,2022-08-12 06:21:14,South Africa,Port Elizabeth,Flipkart,85ebc620-0d2c-4f9f-9f29-1e6280e1f9a3,N,Exceeded transaction limit
ef0b0925-1ea9-40bc-ab3b-37e96711912b,f18aa642-37ef-4393-b0b3-61a4a1cf8fe8,Raymond Johnson,d26634e6-cfab-4cf6-adf0-b2b2e235fd84,Bookshelf,Furniture,card,8,177.9,2023-12-21 03:56:48,USA,Houston,Myntra,701f85ca-d4f0-4c32-ba3a-fb70d52e4291,Y,No Failure
80188bfb-1af2-4575-86c6-774ddfe07be0,73578219-ef27-45c0-a60d-294d0f9a914f,Paul Hernandez,8cd1ccae-a600-43d4-b512-a6d95b38271b,Milk,Grocery,Wallet,3,440.04,2020-12-06 05:27:07,Japan,Kyoto,Amazon,9f24874a-a1bd-4383-bde6-d42f085f1a02,N,Insufficient balance in wallet
565a3c59-b739-4d37-bbaa-fdbbfd2bccce,5b0920ab-e2fa-4de3-815a-06cdd7fbf2f2,Matthew Taylor,00815783-de12-4428-866b-0d57b655391f,Football,Sports,card,4,281.45,2023-05-09 06:32:32,USA,New York,eBay,0b2e705c-727d-4084-977c-5dc526a0c781,Y,No Failure
0bfbfedc-8360-45bf-81d6-f6c51252db8a,3692fa50-f6f4-40ca-b5b6-da79d26c4d37,Daniel Moore,e0f2fdae-16ba-4045-ad1c-9b6e6dfddda5,Comics,Books,card,8,230.47,2021-01-28 13:01:03,Canada,Montreal,Myntra,7f459329-52f6-4b93-8318-4b05004bb871,N,Insufficient funds
ccbcbbe4-03b8-4335-92e2-77594ca4c23b,1df2ec56-ddf5-460d-9fb4-0245a1415086,Wanda Hunter,fd241c7f-4770-4d75-9619-0ee70a262ec9,Tablet,Electronics,Wallet,8,12.26,2021-05-25 06:16:12,Germany,Stuttgart,Myntra,f256a553-e904-444b-8dc1-9e7b310fcdf3,N,Wallet not authorized for transaction
8a9b83bf-8a55-4969-bd46-ebd2a50a7815,30696e10-9f29-49c2-b5ea-bfdb5ec10504,Daniel Cain,c8e72068-a1f5-4eef-9104-8a369d463af2,Biography,Books,UPI,7,12.44,2022-06-17 16:59:06,USA,New York,eBay,2ba34920-f329-4860-a750-2bc3f5545cc8,N,Incorrect UPI ID
52966535-c3e8-4573-ad4a-dcb718a59493,9e3a7506-0720-4269-bb78-13940cfd48e5,Linda Patrick MD,94bd2025-2a72-42a1-ae2d-ae9f35041283,Yoga Mat,Sports,UPI,5,138.88,2024-03-17 08:18:51,UK,Birmingham,eBay,03d430e3-46c4-418b-af34-81c8ad249310,Y,No Failure
23665895-a75c-488e-997b-9fa3fa323f1d,3da819a6-ae27-498e-ba6d-97e26e254c4c,William Parker,6987c6f2-0055-40c0-8dfc-f42ecdd7bb13,Dress,Clothing,Internet Banking,1,293.73,2021-01-18 17:42:40,UK,London,Flipkart,2671a131-ef55-4af1-93d5-8bc709708bfd,N,Exceeded transaction limit
4a0f43b9-9dd9-48c5-a7ec-854d453bd421,f5114e4c-5dc6-4625-92bf-3ff55ca10984,Jared Jones,0806c718-1bc5-4a30-9abf-f125397ca7e0,Biography,Books,Internet Banking,1,247.83,2021-09-13 07:33:15,India,Delhi,Flipkart,66191be1-9a7d-4a27-aaa8-9d40cb7b42d0,N,Incorrect UPI ID
77387593-c920-40e1-b0d3-418e06e2aabe,ea51f95d-b9a4-4925-8cca-2ddf35593eb8,William West,33a702ad-f5fb-4a84-b30d-b7540ec2b777,Laptop,Electronics,card,5,397.15,2021-06-29 12:04:15,Brazil,Fortaleza,Meesho,78234d00-2b56-45ae-a2c9-dd90c8bb0a3d,Y,No Failure
1a455415-c009-4206-8605-2b9d87c7733b,570f1afe-3db3-4d92-b5ff-f0c6f64677fc,Elizabeth Aguilar,9d4b2ba5-f090-4ccc-aa31-2d40a3451150,Cookbook,Books,Internet Banking,8,172.38,2023-12-31 10:22:35,USA,Phoenix,Myntra,483b3eaa-0c64-451e-b079-67ff6331692f,Y,No Failure
57e55a0b-8e33-456a-a3c3-65466725b2fa,67f82e06-d6ec-4299-afe1-100c34238eb6,Roy Davis MD,4bee18e2-e34f-4ad0-aa71-7b8d5421c865,Headphones,Electronics,Internet Banking,7,108.46,2023-01-10 19:23:09,Canada,Montreal,Myntra,7931e70b-2e30-40a8-925f-5d4d9d890cf4,Y,No Failure
08e5c3c3-6df5-4981-b00a-2fb87bf86235,ce54d732-5937-422b-9b89-e50864630299,Pamela Shaw,be0fee31-baf9-460f-9b01-c75615441cac,Tablet,Electronics,Internet Banking,9,280.26,2024-02-08 20:04:30,India,Bangalore,eBay,239c5678-524a-4db6-9309-33d0978978e2,N,Exceeded transaction limit
218da91e-91eb-49c3-b125-e58d6fb8a0c4,dee907d6-a52b-4eda-b2a6-d8a4f0af345a,Donna Brooks,8c2fa4ba-9dd6-4c5b-9493-841965871192,Basketball,Sports,card,2,212.29,2021-02-16 11:05:28,Germany,Hamburg,eBay,96a1b29d-8b98-48f8-b6bc-ae1678468aa3,Y,No Failure
b845b9aa-8f84-4c59-827a-eb347661bf33,8c0d1e46-0ec0-42cf-ac21-50f9b624f3e3,Molly Newman,c2818b07-f0e9-4005-b188-cf3b742e7335,Basketball,Sports,Wallet,2,377.04,2023-01-08 05:34:26,Brazil,Rio de Janeiro,eBay,35a9a6d1-b60b-4cd7-a363-00535fbebdf0,N,Wallet not authorized for transaction
c0b5f17e-658d-4002-b0b5-cbe9fe9dc428,4489b652-204d-46ae-a1aa-fd63aac54723,Sean Anderson,74b582af-025f-4911-888d-66c26b32c6bb,Jeans,Clothing,Internet Banking,3,130.72,2020-09-28 05:08:03,Brazil,São Paulo,Meesho,744502ac-3580-4755-ba15-40f14e1f7dc3,N,Exceeded transaction limit
0872f5f4-8ced-4134-acb9-a91bb9de2b49,cecc7da0-43fe-4689-82be-9f9055228bb3,Kathleen Howard,50587b56-b69a-44f6-b4b7-62912c3228cd,Biography,Books,Wallet,5,445.49,2020-04-09 15:45:29,Japan,Sapporo,Amazon,ce7a6254-6f8d-4bf5-8ae5-6adc319b2ba8,N,Wallet not authorized for transaction
60908003-b41e-4d17-af1f-9c5d1eb3b4ea,87e3584c-a835-460c-a2a9-0d021b4e4db1,Daniel Keith,3fe66d3a-ded8-48e2-ab53-7ab8ca0b8134,Headphones,Electronics,Wallet,6,462.54,2023-06-05 22:54:39,USA,New York,Flipkart,42386c0a-f5da-4880-96fc-9ab554ae7067,Y,No Failure
3f051ea8-d595-49cc-8f04-9b2641ce096a,5ee3379f-9ca0-48f2-bc03-1f9a366ac4e7,Darrell Clarke,4a579bf5-b3f6-45e8-b9ee-b180fa4ddf1f,Jacket,Clothing,Wallet,7,297.81,2021-07-04 01:12:52,India,Bangalore,Flipkart,d655e7e6-0a9e-498b-b448-9359c94276be,Y,No Failure
6dd14c12-db60-44d1-866d-a9515b2660e6,74685308-7aae-45ed-949d-3233aba3ef63,Joel Jackson,46c15bfe-4339-4df6-9ee8-7a8833b497ec,Football,Sports,Internet Banking,5,296.12,2022-11-16 03:16:35,Japan,Sapporo,Meesho,6605e2ac-3eb3-4a4f-8b5c-d0d4d142202c,N,Payment gateway timeout
46f16f12-4a92-4c26-994b-5fbbac4dc99c,394c7577-c1ba-47fb-bc8e-ee6260b0108d,Emily Fox,053871ea-8818-4527-a09e-fd08e154f65d,Textbook,Books,UPI,9,38.58,2021-09-20 05:25:00,Australia,Perth,Flipkart,9d1ce99c-2f0e-4f29-b641-ebb1300a3f24,N,Incorrect UPI ID
